	corpus	piece	corpus_year	piece_year	globalkey	localkey_mode	max_wl	min_wl	max_ol	min_ol	WLC	OLC	wl_fifths_range	ol_fifths_range	corpus_id	piece_id
707	couperin_concerts	c05n03_sarabande	1723.4204871060172	1724	f	major	5	-1	5	-1	0.0	0.0	6	6	11	708
708	couperin_concerts	c05n03_sarabande	1723.4204871060172	1724	f	minor	5	-4	5	-4	1.1764705882352942	0.11764705882352941	9	9	11	709
709	couperin_concerts	c05n04_gavote	1723.4204871060172	1724	f	major	5	-1	5	-2	0.0	0.03571428571428571	6	7	11	710
710	couperin_concerts	c05n04_gavote	1723.4204871060172	1724	f	minor	5	-6	5	-4	1.1571428571428573	0.24285714285714285	11	9	11	711
711	couperin_concerts	c05n05_musete	1723.4204871060172	1724	F	major	5	-1	5	-2	0.0	0.054945054945054944	6	7	11	712
712	couperin_concerts	c05n05_musete	1723.4204871060172	1724	F	minor	5	-4	5	-3	1.1851851851851851	0.7037037037037037	9	8	11	713
713	couperin_concerts	c06n01_grave	1723.4204871060172	1724	Bb	major	9	-3	5	-2	0.22826086956521738	0.03260869565217391	12	7	11	714
714	couperin_concerts	c06n01_grave	1723.4204871060172	1724	Bb	minor	5	-6	5	-4	1.0	0.25	11	9	11	715
715	couperin_concerts	c06n02_allemande	1723.4204871060172	1724	Bb	major	6	-2	5	-2	0.04716981132075472	0.02830188679245283	8	7	11	716
716	couperin_concerts	c06n02_allemande	1723.4204871060172	1724	Bb	minor	5	-4	2	-3	1.05	0.0	9	5	11	717
717	couperin_concerts	c06n03_sarabande	1723.4204871060172	1724	Bb	major	5	-1	7	-2	0.0	0.06593406593406594	6	9	11	718
718	couperin_concerts	c06n03_sarabande	1723.4204871060172	1724	Bb	minor	5	-4	3	-4	1.0909090909090908	0.045454545454545456	9	7	11	719
719	couperin_concerts	c06n04_air_diable	1723.4204871060172	1724	Bb	major	6	-3	6	-1	0.04819277108433735	0.012048192771084338	9	7	11	720
720	couperin_concerts	c06n04_air_diable	1723.4204871060172	1724	Bb	minor	5	-4	3	-3	1.0	0.1111111111111111	9	6	11	721
721	couperin_concerts	c06n05_siciliene	1723.4204871060172	1724	Bb	major	6	-1	5	-2	0.009433962264150943	0.009433962264150943	7	7	11	722
722	couperin_concerts	c06n05_siciliene	1723.4204871060172	1724	Bb	minor	5	-4	2	-3	1.3157894736842106	0.0	9	5	11	723
723	couperin_concerts	c07n01_grave	1723.4204871060172	1724	g	major	6	-1	5	-1	0.08333333333333333	0.0	7	6	11	724
724	couperin_concerts	c07n01_grave	1723.4204871060172	1724	g	minor	5	-4	3	-4	1.3333333333333333	0.014492753623188406	9	7	11	725
725	couperin_concerts	c07n02_allemande	1723.4204871060172	1724	g	major	8	-1	6	-2	0.15789473684210525	0.10526315789473684	9	8	11	726
726	couperin_concerts	c07n02_allemande	1723.4204871060172	1724	g	minor	5	-7	4	-4	0.8421052631578947	0.03508771929824561	12	8	11	727
727	couperin_concerts	c07n03_sarabande	1723.4204871060172	1724	g	major	9	-1	2	-1	0.7	0.0	10	3	11	728
728	couperin_concerts	c07n03_sarabande	1723.4204871060172	1724	g	minor	6	-4	3	-4	1.125	0.0625	10	7	11	729
729	couperin_concerts	c07n04_fuguete	1723.4204871060172	1724	g	major	5	-1	8	-2	0.0	0.34375	6	10	11	730
730	couperin_concerts	c07n04_fuguete	1723.4204871060172	1724	g	minor	5	-4	5	-4	1.0545454545454545	0.35454545454545455	9	9	11	731
731	couperin_concerts	c07n05_gavote	1723.4204871060172	1724	g	major	5	-1	5	-1	0.0	0.0	6	6	11	732
732	couperin_concerts	c07n05_gavote	1723.4204871060172	1724	g	minor	5	-4	5	-4	1.2926829268292683	0.17073170731707318	9	9	11	733
733	couperin_concerts	c07n06_siciliene	1723.4204871060172	1724	g	major	6	-1	5	-1	0.03225806451612903	0.0	7	6	11	734
734	couperin_concerts	c07n06_siciliene	1723.4204871060172	1724	g	minor	5	-7	5	-4	1.2571428571428571	0.08571428571428572	12	9	11	735
735	couperin_concerts	c08n01_ouverture	1723.4204871060172	1724	G	major	8	-2	6	-2	0.07207207207207207	0.05405405405405406	10	8	11	736
736	couperin_concerts	c08n01_ouverture	1723.4204871060172	1724	G	minor	5	-4	5	-3	1.2962962962962963	0.48148148148148145	9	8	11	737
737	couperin_concerts	c08n02_ritournele	1723.4204871060172	1724	g	major	5	-1	5	-1	0.0	0.0	6	6	11	738
738	couperin_concerts	c08n02_ritournele	1723.4204871060172	1724	g	minor	5	-5	5	-4	1.4952380952380953	0.19047619047619047	10	9	11	739
739	couperin_concerts	c08n03_air	1723.4204871060172	1724	g	major	6	-1	6	-1	0.041666666666666664	0.125	7	7	11	740
740	couperin_concerts	c08n03_air	1723.4204871060172	1724	g	minor	5	-4	5	-4	1.0	0.24324324324324326	9	9	11	741
741	couperin_concerts	c08n04_air_tendre	1723.4204871060172	1724	g	major	6	-2	5	-1	0.2	0.0	8	6	11	742
742	couperin_concerts	c08n04_air_tendre	1723.4204871060172	1724	g	minor	5	-4	2	-4	1.032258064516129	0.0	9	6	11	743
743	couperin_concerts	c08n05_air_leger	1723.4204871060172	1724	G	major	5	-1	5	-2	0.0	0.014084507042253521	6	7	11	744
744	couperin_concerts	c08n06_Loure	1723.4204871060172	1724	G	major	6	-1	5	-1	0.013157894736842105	0.0	7	6	11	745
745	couperin_concerts	c08n06_Loure	1723.4204871060172	1724	G	minor	5	-4	2	-3	1.2	0.0	9	5	11	746
746	couperin_concerts	c08n07_air	1723.4204871060172	1724	g	major	6	-2	5	-1	0.06666666666666667	0.0	8	6	11	747
747	couperin_concerts	c08n07_air	1723.4204871060172	1724	g	minor	5	-4	5	-4	1.186046511627907	0.13953488372093023	9	9	11	748
748	couperin_concerts	c08n08_sarabande	1723.4204871060172	1724	G	major	5	-1	5	-1	0.0	0.0	6	6	11	749
749	couperin_concerts	c08n08_sarabande	1723.4204871060172	1724	G	minor	5	-4	3	-3	1.3157894736842106	0.10526315789473684	9	6	11	750
750	couperin_concerts	c08n09_air_leger	1723.4204871060172	1724	G	major	6	-2	5	-1	0.05405405405405406	0.0	8	6	11	751
751	couperin_concerts	c08n09_air_leger	1723.4204871060172	1724	G	minor	5	-4	3	-3	1.4285714285714286	0.14285714285714285	9	6	11	752
752	couperin_concerts	c08n10_air_lentement	1723.4204871060172	1724	g	major	8	-1	5	-1	0.3	0.0	9	6	11	753
753	couperin_concerts	c08n10_air_lentement	1723.4204871060172	1724	g	minor	5	-5	5	-5	0.7954545454545454	0.1590909090909091	10	10	11	754
754	couperin_concerts	c08n11_air_baccantes	1723.4204871060172	1724	G	major	7	-1	5	-2	0.08333333333333333	0.041666666666666664	8	7	11	755
755	couperin_concerts	c08n11_air_baccantes	1723.4204871060172	1724	G	minor	5	-4	5	-4	1.5	0.3	9	9	11	756
756	couperin_concerts	c09n01_charme	1723.4204871060172	1724	E	major	6	-4	5	-2	0.12121212121212122	0.020202020202020204	10	7	11	757
757	couperin_concerts	c09n01_charme	1723.4204871060172	1724	E	minor	5	-4	3	-4	1.1923076923076923	0.07692307692307693	9	7	11	758
758	couperin_concerts	c09n02_lenjouement	1723.4204871060172	1724	E	major	6	-2	5	-2	0.043795620437956206	0.021897810218978103	8	7	11	759
759	couperin_concerts	c09n02_lenjouement	1723.4204871060172	1724	E	minor	5	-4	5	-4	0.875	0.125	9	9	11	760
760	couperin_concerts	c09n03_graces	1723.4204871060172	1724	E	major	6	-1	6	-2	0.02857142857142857	0.02857142857142857	7	8	11	761
761	couperin_concerts	c09n03_graces	1723.4204871060172	1724	E	minor	5	-4	3	-3	1.0	0.058823529411764705	9	6	11	762
762	couperin_concerts	c09n04_Lejene	1723.4204871060172	1724	E	major	9	-1	5	-1	0.1518987341772152	0.0	10	6	11	763
763	couperin_concerts	c09n04_Lejene	1723.4204871060172	1724	E	minor	5	-4	0	-3	1.2258064516129032	0.0	9	3	11	764
764	couperin_concerts	c09n05_vivacite	1723.4204871060172	1724	E	major	6	-1	6	-1	0.008928571428571428	0.008928571428571428	7	7	11	765
765	couperin_concerts	c09n05_vivacite	1723.4204871060172	1724	E	minor	5	-4	5	-4	1.26	0.26	9	9	11	766
766	couperin_concerts	c09n06_Sarabande	1723.4204871060172	1724	e	major	5	-1	6	-1	0.0	0.06666666666666667	6	7	11	767
767	couperin_concerts	c09n06_Sarabande	1723.4204871060172	1724	e	minor	6	-4	5	-4	1.3235294117647058	0.38235294117647056	10	9	11	768
768	couperin_concerts	c09n07_douceur	1723.4204871060172	1724	e	major	7	-1	4	-1	0.15789473684210525	0.0	8	5	11	769
769	couperin_concerts	c09n07_douceur	1723.4204871060172	1724	e	minor	6	-4	5	-4	1.12987012987013	0.07792207792207792	10	9	11	770
770	couperin_concerts	c09n08_caetera	1723.4204871060172	1724	e	major	6	-2	5	-1	0.1111111111111111	0.0	8	6	11	771
771	couperin_concerts	c09n08_caetera	1723.4204871060172	1724	e	minor	5	-4	5	-4	0.9629629629629629	0.4074074074074074	9	9	11	772
772	couperin_concerts	c10n01_gravement	1723.4204871060172	1724	a	major	6	-2	5	-1	0.5	0.0	8	6	11	773
773	couperin_concerts	c10n01_gravement	1723.4204871060172	1724	a	minor	6	-5	5	-5	1.253968253968254	0.2222222222222222	11	10	11	774
774	couperin_concerts	c10n02_air	1723.4204871060172	1724	a	major	5	-1	5	-1	0.0	0.0	6	6	11	775
775	couperin_concerts	c10n02_air	1723.4204871060172	1724	a	minor	6	-4	5	-4	1.1262135922330097	0.10679611650485436	10	9	11	776
776	couperin_concerts	c10n03_plainte	1723.4204871060172	1724	A	major	5	-2	5	-2	0.016666666666666666	0.016666666666666666	7	7	11	777
777	couperin_concerts	c10n03_plainte	1723.4204871060172	1724	A	minor	5	-4	5	-4	1.4782608695652173	0.43478260869565216	9	9	11	778
778	couperin_concerts	c10n04_tromba	1723.4204871060172	1724	A	major	5	-1	5	-2	0.0	0.015151515151515152	6	7	11	779
779	couperin_concerts	c11n01_majestueusement	1723.4204871060172	1724	c	major	5	-1	4	-2	0.0	0.07142857142857142	6	6	11	780
780	couperin_concerts	c11n01_majestueusement	1723.4204871060172	1724	c	minor	6	-4	5	-4	1.3157894736842106	0.3508771929824561	10	9	11	781
781	couperin_concerts	c11n02_allemande	1723.4204871060172	1724	c	major	7	-3	5	-1	0.24	0.0	10	6	11	782
782	couperin_concerts	c11n02_allemande	1723.4204871060172	1724	c	minor	5	-4	5	-4	1.2087912087912087	0.31868131868131866	9	9	11	783
783	couperin_concerts	c11n03_seconde_allemande	1723.4204871060172	1724	c	major	6	-1	8	-1	0.125	0.16666666666666666	7	9	11	784
784	couperin_concerts	c11n03_seconde_allemande	1723.4204871060172	1724	c	minor	5	-4	5	-4	1.4204545454545454	0.14772727272727273	9	9	11	785
785	couperin_concerts	c11n04_courante	1723.4204871060172	1724	c	major	5	-1	3	-1	0.0	0.0	6	4	11	786
786	couperin_concerts	c11n04_courante	1723.4204871060172	1724	c	minor	5	-4	3	-5	1.1285714285714286	0.02857142857142857	9	8	11	787
787	couperin_concerts	c11n05_seconde_courante	1723.4204871060172	1724	C	major	8	-2	6	-2	0.14492753623188406	0.028985507246376812	10	8	11	788
788	couperin_concerts	c11n05_seconde_courante	1723.4204871060172	1724	C	minor	5	-4	3	-3	1.7857142857142858	0.07142857142857142	9	6	11	789
789	couperin_concerts	c11n06_sarabande	1723.4204871060172	1724	c	major	5	-1	5	-2	0.0	0.047619047619047616	6	7	11	790
790	couperin_concerts	c11n06_sarabande	1723.4204871060172	1724	c	minor	5	-4	4	-5	1.391304347826087	0.17391304347826086	9	9	11	791
791	couperin_concerts	c11n07_gigue	1723.4204871060172	1724	c	major	8	-1	6	-1	0.11538461538461539	0.038461538461538464	9	7	11	792
792	couperin_concerts	c11n07_gigue	1723.4204871060172	1724	c	minor	5	-4	5	-4	1.0866141732283465	0.05511811023622047	9	9	11	793
793	couperin_concerts	c11n08_Rondeau	1723.4204871060172	1724	c	major	5	-1	5	-2	0.0	0.03571428571428571	6	7	11	794
794	couperin_concerts	c11n08_Rondeau	1723.4204871060172	1724	c	minor	5	-4	5	-5	1.0408163265306123	0.15306122448979592	9	10	11	795
795	couperin_concerts	c14n01_gravement	1723.4204871060172	1724	d	major	6	-1	8	-1	0.09090909090909091	0.2727272727272727	7	9	11	796
796	couperin_concerts	c14n01_gravement	1723.4204871060172	1724	d	minor	5	-4	5	-4	1.3055555555555556	0.19444444444444445	9	9	11	797
797	couperin_concerts	c14n02_allemande	1723.4204871060172	1724	d	major	7	-2	8	-2	0.23529411764705882	0.29411764705882354	9	10	11	798
798	couperin_concerts	c14n02_allemande	1723.4204871060172	1724	d	minor	5	-4	4	-3	1.0133333333333334	0.08	9	7	11	799
799	couperin_concerts	c14n03_sarabande	1723.4204871060172	1724	d	major	5	-1	3	-1	0.0	0.0	6	4	11	800
800	couperin_concerts	c14n03_sarabande	1723.4204871060172	1724	d	minor	6	-4	5	-4	1.4166666666666667	0.20833333333333334	10	9	11	801
801	couperin_concerts	c14n04_fuguete	1723.4204871060172	1724	d	major	7	-2	6	-1	0.2222222222222222	0.027777777777777776	9	7	11	802
802	couperin_concerts	c14n04_fuguete	1723.4204871060172	1724	d	minor	6	-4	4	-4	1.3076923076923077	0.054945054945054944	10	8	11	803
803	couperin_concerts	parnasse_01	1723.4204871060172	1724	b	major	5	-1	2	-1	0.0	0.0	6	3	11	804
804	couperin_concerts	parnasse_01	1723.4204871060172	1724	b	minor	5	-4	5	-4	0.8961038961038961	0.09090909090909091	9	9	11	805
805	couperin_concerts	parnasse_02	1723.4204871060172	1724	b	major	7	-2	7	-2	0.07692307692307693	0.09230769230769231	9	9	11	806
806	couperin_concerts	parnasse_02	1723.4204871060172	1724	b	minor	5	-7	5	-5	0.8435754189944135	0.12290502793296089	12	10	11	807
807	couperin_concerts	parnasse_03	1723.4204871060172	1724	D	major	6	-1	6	-2	0.015384615384615385	0.046153846153846156	7	8	11	808
808	couperin_concerts	parnasse_03	1723.4204871060172	1724	D	minor	5	-4	5	-4	0.9767441860465116	0.6511627906976745	9	9	11	809
809	couperin_concerts	parnasse_04	1723.4204871060172	1724	D	major	5	-1	8	-1	0.0	0.06451612903225806	6	9	11	810
810	couperin_concerts	parnasse_04	1723.4204871060172	1724	D	minor	5	-4	5	-4	1.3421052631578947	0.23684210526315788	9	9	11	811
811	couperin_concerts	parnasse_05	1723.4204871060172	1724	D	major	6	-3	5	-1	0.0963855421686747	0.0	9	6	11	812
812	couperin_concerts	parnasse_05	1723.4204871060172	1724	D	minor	5	-4	5	-4	1.1764705882352942	0.29411764705882354	9	9	11	813
813	couperin_concerts	parnasse_06	1723.4204871060172	1724	D	major	6	-4	5	-3	0.375	0.125	10	8	11	814
814	couperin_concerts	parnasse_06	1723.4204871060172	1724	D	minor	5	-4	2	-5	1.125	0.0625	9	7	11	815
815	couperin_concerts	parnasse_07	1723.4204871060172	1724	b	major	5	-1	6	-1	0.0	0.022222222222222223	6	7	11	816
816	couperin_concerts	parnasse_07	1723.4204871060172	1724	b	minor	5	-5	5	-4	1.0898876404494382	0.25280898876404495	10	9	11	817
817	pergolesi_stabat_mater	01. Stabat Mater dolorosa	1736.0	1736	f	minor	9	-11	6	-6	1.6242424242424243	0.4909090909090909	20	12	12	818
818	pergolesi_stabat_mater	02. Cujus animam gementem	1736.0	1736	c	major	6	-4	4	-3	0.18461538461538463	0.03076923076923077	10	7	12	819
819	pergolesi_stabat_mater	02. Cujus animam gementem	1736.0	1736	c	minor	6	-11	5	-5	1.8282208588957056	0.25153374233128833	17	10	12	820
820	pergolesi_stabat_mater	03. O quam tristis et afflicta	1736.0	1736	g	major	6	-1	5	-1	0.058823529411764705	0.0	7	6	12	821
821	pergolesi_stabat_mater	03. O quam tristis et afflicta	1736.0	1736	g	minor	6	-11	5	-4	1.7291666666666667	0.1875	17	9	12	822
822	pergolesi_stabat_mater	04. Quae moerebat et dolebat	1736.0	1736	Eb	major	6	-4	5	-1	0.07	0.0	10	6	12	823
823	pergolesi_stabat_mater	04. Quae moerebat et dolebat	1736.0	1736	Eb	minor	5	-11	6	-3	1.5	1.6428571428571428	16	9	12	824
824	pergolesi_stabat_mater	05. Quis est homo qui non fleret	1736.0	1736	c	major	5	-3	3	-1	0.42857142857142855	0.0	8	4	12	825
825	pergolesi_stabat_mater	05. Quis est homo qui non fleret	1736.0	1736	c	minor	6	-11	6	-4	2.018867924528302	0.5660377358490566	17	10	12	826
826	pergolesi_stabat_mater	06. Vidit suum dulcem natum	1736.0	1736	f	major	7	-9	7	-2	0.6857142857142857	0.08571428571428572	16	9	12	827
827	pergolesi_stabat_mater	06. Vidit suum dulcem natum	1736.0	1736	f	minor	6	-12	6	-5	2.0775862068965516	0.41379310344827586	18	11	12	828
828	pergolesi_stabat_mater	07. Eja, Mater fons amois	1736.0	1736	c	major	5	-1	5	-1	0.0	0.0	6	6	12	829
829	pergolesi_stabat_mater	07. Eja, Mater fons amois	1736.0	1736	c	minor	6	-11	5	-4	1.5206185567010309	0.34536082474226804	17	9	12	830
830	scarlatti_sonatas	K001	1741.1259598104884	1739	d	major	9	-1	5	-1	0.5	0.0	10	6	13	831
831	scarlatti_sonatas	K001	1741.1259598104884	1739	d	minor	6	-4	6	-4	1.1095890410958904	0.3287671232876712	10	10	13	832
832	scarlatti_sonatas	K002	1741.1259598104884	1739	G	major	7	-4	7	-1	0.25	0.041666666666666664	11	8	13	833
833	scarlatti_sonatas	K003	1741.1259598104884	1739	a	major	6	-4	5	-2	0.4375	0.020833333333333332	10	7	13	834
834	scarlatti_sonatas	K003	1741.1259598104884	1739	a	minor	7	-7	5	-5	1.1971830985915493	0.18309859154929578	14	10	13	835
835	scarlatti_sonatas	K004	1741.1259598104884	1739	g	minor	6	-5	5	-5	1.3640776699029127	0.3640776699029126	11	10	13	836
836	scarlatti_sonatas	K005	1741.1259598104884	1739	d	major	5	-1	5	-1	0.0	0.0	6	6	13	837
837	scarlatti_sonatas	K005	1741.1259598104884	1739	d	minor	6	-4	6	-4	0.95	0.425	10	10	13	838
838	scarlatti_sonatas	K006	1741.1259598104884	1739	F	major	8	-4	7	-3	0.5909090909090909	0.2159090909090909	12	10	13	839
839	scarlatti_sonatas	K007	1741.1259598104884	1739	a	major	9	-4	6	-4	0.85625	0.18125	13	10	13	840
840	scarlatti_sonatas	K007	1741.1259598104884	1739	a	minor	5	-8	5	-5	0.9636363636363636	0.2	13	10	13	841
841	scarlatti_sonatas	K008	1741.1259598104884	1739	g	minor	6	-7	5	-5	0.8268156424581006	0.0782122905027933	13	10	13	842
842	scarlatti_sonatas	K009	1741.1259598104884	1739	d	major	7	-2	5	-1	0.10416666666666667	0.0	9	6	13	843
843	scarlatti_sonatas	K009	1741.1259598104884	1739	d	minor	6	-5	5	-5	0.782608695652174	0.22826086956521738	11	10	13	844
844	scarlatti_sonatas	K010	1741.1259598104884	1739	d	major	5	-1	4	-1	0.0	0.0	6	5	13	845
845	scarlatti_sonatas	K010	1741.1259598104884	1739	d	minor	5	-5	3	-4	1.3605442176870748	0.10884353741496598	10	7	13	846
846	scarlatti_sonatas	K011	1741.1259598104884	1739	c	minor	5	-4	5	-4	1.05	0.32	9	9	13	847
847	scarlatti_sonatas	K012	1741.1259598104884	1739	g	major	5	-1	5	0	0.0	0.0	6	5	13	848
848	scarlatti_sonatas	K012	1741.1259598104884	1739	g	minor	9	-4	5	-5	1.140562248995984	0.19678714859437751	13	10	13	849
849	scarlatti_sonatas	K013	1741.1259598104884	1739	G	major	8	-4	8	-4	0.48535564853556484	0.14644351464435146	12	12	13	850
850	scarlatti_sonatas	K014	1741.1259598104884	1739	G	major	8	-4	8	-4	0.3902439024390244	0.1951219512195122	12	12	13	851
851	scarlatti_sonatas	K014	1741.1259598104884	1739	G	minor	5	-4	6	-3	1.105263157894737	0.631578947368421	9	9	13	852
852	scarlatti_sonatas	K017	1741.1259598104884	1739	F	major	8	-4	5	-4	0.39572192513368987	0.12299465240641712	12	9	13	853
853	scarlatti_sonatas	K017	1741.1259598104884	1739	F	minor	5	-4	5	-4	1.0	1.3333333333333333	9	9	13	854
854	scarlatti_sonatas	K018	1741.1259598104884	1739	d	minor	6	-5	6	-5	0.9924812030075187	0.5676691729323309	11	11	13	855
855	scarlatti_sonatas	K019	1741.1259598104884	1739	f	major	6	-1	6	-1	0.05970149253731343	0.014925373134328358	7	7	13	856
856	scarlatti_sonatas	K019	1741.1259598104884	1739	f	minor	5	-5	5	-5	0.8376623376623377	0.2922077922077922	10	10	13	857
857	scarlatti_sonatas	K020	1741.1259598104884	1739	E	major	6	-5	7	-5	0.9930555555555556	0.3819444444444444	11	12	13	858
858	scarlatti_sonatas	K021	1741.1259598104884	1739	D	major	8	-4	8	-4	0.4122137404580153	0.12213740458015267	12	12	13	859
859	scarlatti_sonatas	K022	1741.1259598104884	1739	c	major	5	-1	6	-1	0.0	0.1	6	7	13	860
860	scarlatti_sonatas	K022	1741.1259598104884	1739	c	minor	5	-5	6	-5	0.9067357512953368	0.08290155440414508	10	11	13	861
861	scarlatti_sonatas	K023	1741.1259598104884	1739	D	major	6	-4	6	-4	0.251063829787234	0.2936170212765957	10	10	13	862
862	scarlatti_sonatas	K023	1741.1259598104884	1739	D	minor	6	-5	6	-4	1.375	0.40625	11	10	13	863
863	scarlatti_sonatas	K025	1741.1259598104884	1739	f#	minor	8	-8	6	-5	1.4640287769784173	0.17266187050359713	16	11	13	864
864	scarlatti_sonatas	K027	1741.1259598104884	1739	b	major	7	-1	5	-1	0.075	0.0	8	6	13	865
865	scarlatti_sonatas	K027	1741.1259598104884	1739	b	minor	5	-4	5	-4	1.0	0.05	9	9	13	866
866	scarlatti_sonatas	K031	1741.1259598104884	1739	g	major	8	-3	5	-2	0.9615384615384616	0.019230769230769232	11	7	13	867
867	scarlatti_sonatas	K031	1741.1259598104884	1739	g	minor	6	-5	5	-5	0.9153846153846154	0.2692307692307692	11	10	13	868
868	scarlatti_sonatas	K032	1741.1259598104884	1739	d	minor	6	-4	6	-4	0.9459459459459459	0.32432432432432434	10	10	13	869
869	scarlatti_sonatas	K033	1741.1259598104884	1739	D	major	5	-1	5	-1	0.0	0.0	6	6	13	870
870	scarlatti_sonatas	K033	1741.1259598104884	1739	D	minor	5	-6	6	-4	0.8723404255319149	1.4680851063829787	11	10	13	871
871	scarlatti_sonatas	K034	1741.1259598104884	1739	d	major	7	-2	6	-1	0.5294117647058824	0.058823529411764705	9	7	13	872
872	scarlatti_sonatas	K034	1741.1259598104884	1739	d	minor	5	-5	1	-5	1.1020408163265305	0.061224489795918366	10	6	13	873
873	scarlatti_sonatas	K035	1741.1259598104884	1739	g	major	8	-1	9	-1	0.30303030303030304	0.5757575757575758	9	10	13	874
874	scarlatti_sonatas	K035	1741.1259598104884	1739	g	minor	5	-4	5	-4	0.9375	0.17857142857142858	9	9	13	875
875	scarlatti_sonatas	K036	1741.1259598104884	1739	a	major	12	-4	5	-3	0.3392857142857143	0.05357142857142857	16	8	13	876
876	scarlatti_sonatas	K036	1741.1259598104884	1739	a	minor	6	-4	5	-5	1.0735294117647058	0.11764705882352941	10	10	13	877
877	scarlatti_sonatas	K037	1741.1259598104884	1739	c	major	5	-1	5	0	0.0	0.0	6	5	13	878
878	scarlatti_sonatas	K037	1741.1259598104884	1739	c	minor	6	-5	6	-5	0.9748427672955975	0.2830188679245283	11	11	13	879
879	scarlatti_sonatas	K039	1741.1259598104884	1739	A	major	6	-4	6	-4	1.087378640776699	0.1796116504854369	10	10	13	880
880	scarlatti_sonatas	K040	1741.1259598104884	1739	c	minor	5	-5	1	-4	0.9622641509433962	0.0	10	5	13	881
881	scarlatti_sonatas	K044	1741.1259598104884	1742	F	major	5	-1	9	-2	0.0	0.22448979591836735	6	11	13	882
882	scarlatti_sonatas	K044	1741.1259598104884	1742	F	minor	6	-5	6	-4	1.212962962962963	0.75	11	10	13	883
883	scarlatti_sonatas	K046	1741.1259598104884	1742	E	major	12	-5	6	-3	0.9090909090909091	0.01893939393939394	17	9	13	884
884	scarlatti_sonatas	K046	1741.1259598104884	1742	E	minor	6	-5	5	-5	1.1607142857142858	0.42857142857142855	11	10	13	885
885	scarlatti_sonatas	K047	1741.1259598104884	1742	Bb	major	8	-5	9	-5	0.4967532467532468	0.2922077922077922	13	14	13	886
886	scarlatti_sonatas	K048	1741.1259598104884	1742	c	major	5	-1	5	-1	0.0	0.0	6	6	13	887
887	scarlatti_sonatas	K048	1741.1259598104884	1742	c	minor	5	-7	5	-4	1.052132701421801	0.33649289099526064	12	9	13	888
888	scarlatti_sonatas	K049	1741.1259598104884	1742	C	major	9	-4	8	-4	0.3292181069958848	0.17695473251028807	13	12	13	889
889	scarlatti_sonatas	K049	1741.1259598104884	1742	C	minor	5	-5	6	-5	1.2727272727272727	0.7272727272727273	10	11	13	890
