	corpus	piece	corpus_year	piece_year	globalkey	localkey	max_root	min_root	max_ct	min_ct	max_nct	min_nct	tones_in_span	tones_in_span_in_C	root	RC	ct	CTC	nct	NCTC	r_fifths_range	ct_fifths_range	nct_fifths_range	corpus_id	piece_id
1059	tchaikovsky_seasons	op37a05	1876.0	1876	G	I	9.0	-3.0	8	-5	10	-5	[1, 2, 4, 5]	[[2, 3, 2, 6], [2], [5]]	1.0	0.16230366492146597	[5, 2]	0.6178010471204188	[4]	0.08900523560209424	12.0	13	15	29	1060
1060	tchaikovsky_seasons	op37a06	1876.0	1876	g	i	9.0	-4.0	9	-11	9	-4	[-1, 0, 1, 2, 3, 5, -3]	[[1], [2], [1, -2, 2], [1], [2], [1, -2, 2], [2], [4], [6], [1], [1], [3], [2], [-2], [0], [1, -2, 2], [2], [1]]	0.0	0.3614457831325301	[-3, 1]	1.0321285140562249	[-1, 2, 3, 5]	0.23293172690763053	13.0	20	13	29	1061
1061	tchaikovsky_seasons	op37a07	1876.0	1876	Eb	I	5.0	-1.0	10	-4	10	-3	[4, 0, 1]	[[-3, -2], [-3], [1, -3], [1], [-3, 1, -2]]	0.0	0.017142857142857144	[4, 1]	0.6171428571428571	[]	0.17142857142857143	6.0	14	13	29	1062
1062	tchaikovsky_seasons	op37a08	1876.0	1876	b	i	7.0	-4.0	12	-5	9	-7	[-3, 0, 1, 2, 6]	[[2, 6, 5], [7, 11]]	0.0	0.31097560975609756	[-3, 1]	0.8475609756097561	[2, 6]	0.40040650406504064	11.0	17	16	29	1063
1063	tchaikovsky_seasons	op37a09	1876.0	1876	G	I	9.0	-4.0	10	-4	17	-4	[1]	[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]	1.0	0.2395543175487465	[5, 2]	0.7688022284122563	[]	0.4428969359331476	13.0	14	21	29	1064
1064	tchaikovsky_seasons	op37a10	1876.0	1876	d	i	6.0	-4.0	8	-11	10	-4	[0, 1, -3]	[[2, 3, 2, -1, 3], [-1]]	0.0	0.08376963350785341	[-3, 1]	1.193717277486911	[]	0.774869109947644	10.0	19	14	29	1065
1065	tchaikovsky_seasons	op37a11	1876.0	1876	E	I	7.0	-1.0	6	-4	10	-4	[0, 1, 2, 3, 4]	[[7, 7], [5, 5], [4, 4], [4, 5, 8, 5], [8, 8], [5, 5], [7, 7], [5, 5], [8], [8], [4, 5, 8, 5], [4, 4], [7, 7], [8, 8], [6, 6]]	0.0	0.17575757575757575	[4, 1]	0.21818181818181817	[2, 3]	0.6	8.0	10	14	29	1066
1066	tchaikovsky_seasons	op37a12	1876.0	1876	Ab	I	6.0	0.0	10	-9	25	-3	[4, 0, 1]	[[-4], [-3, -4, 0], [-4], [-3, -4, 0, -3]]	0.0	0.011538461538461539	[4, 1]	1.2423076923076923	[]	13.069230769230769	6.0	19	28	29	1067
1067	dvorak_silhouettes	op08n01	1879.0	1879	c#	i	2.0	-3.0	5	-4	2	-13	[-4, -3, -1, 0, 1, 2]	[[8, 8], [7], [7, 7], [8], [7], [4], [7], [9, 9], [4], [7], [4, 4], [4], [7], [4], [7], [6, 6], [8], [7], [8, 8], [8], [7], [4], [7], [3, 3], [8]]	0.0	0.0	[-3, 1]	0.12	[-4, -1, 2]	28.14666666666667	5.0	9	15	30	1068
1068	dvorak_silhouettes	op08n02	1879.0	1879	Db	I	6.0	-4.0	7	-4	15	-4	[0, 1, 4]	[[-5, -5, -1], [-1], [-4], [-4]]	0.0	0.07462686567164178	[4, 1]	0.34328358208955223	[]	0.9850746268656716	10.0	11	19	30	1069
1069	dvorak_silhouettes	op08n03	1879.0	1879	Db	I	8.0	-1.0	12	-8	10	-1	[6, 0, 2, 3]	[[-2], [-2, -5, -3, 1, -5]]	2.0	0.1092436974789916	[3, 0, 6]	0.5714285714285714	[]	0.15126050420168066	9.0	20	11	30	1070
1070	dvorak_silhouettes	op08n04	1879.0	1879	f#	i	5.0	0.0	6	-4	4	-3	[2, 0]	[[6, 6], [8, 8]]	0.0	0.06766917293233082	[-3, 1]	0.7443609022556391	[2]	0.022556390977443608	5.0	10	7	30	1071
1071	dvorak_silhouettes	op08n05	1879.0	1879	f#	i	5.0	-4.0	5	-4	2	-4	[1]	[[7, 7]]	1.0	0.021739130434782608	[5, 2]	0.47101449275362317	[]	0.0	9.0	9	6	30	1072
1072	dvorak_silhouettes	op08n06	1879.0	1879	Bb	I	6.0	-1.0	5	-4	5	-5	[2, 4, 0, 1]	[[-2, -2], [-2, -2], [-1, -2, 2], [-1, -2, 2], [0, 0], [-2, -2]]	0.0	0.035398230088495575	[4, 1]	1.1061946902654867	[2]	0.13274336283185842	7.0	9	10	30	1073
1073	dvorak_silhouettes	op08n07	1879.0	1879	D	I	5.0	-4.0	8	-4	1	0	[0, 1, 4]	[[2], [2, 6], [3], [2], [3]]	0.0	0.0718562874251497	[4, 1]	0.25149700598802394	[]	0.0	9.0	12	1	30	1074
1074	dvorak_silhouettes	op08n08	1879.0	1879	b	i	5.0	-1.0	8	-4	8	-4	[-3, 0, 1]	[[5, 5], [6, 5, 2], [6, 6], [6, 5, 2]]	0.0	0.0	[-3, 1]	0.6	[]	0.08	6.0	12	12	30	1075
1075	dvorak_silhouettes	op08n09	1879.0	1879	B	ii	2.0	-1.0	6	-3	2	0	[1, -3, 0]	[[7, 7], [7, 4, 8, 7]]	0.0	0.0	[-3, 1]	0.5154639175257731	[]	0.0	3.0	9	2	30	1076
1076	dvorak_silhouettes	op08n10	1879.0	1879	G	I	5.0	-4.0	8	-4	8	-3	[0, 1, 4]	[[1], [5, 5], [1, 5, 2], [1, 5, 2, 5, 5], [1, 5, 2, 5, 5], [1, 5, 2, 5, 5]]	0.0	0.06796116504854369	[4, 1]	0.49514563106796117	[]	0.1941747572815534	9.0	12	11	30	1077
1077	dvorak_silhouettes	op08n11	1879.0	1879	A	I	6.0	-6.0	9	-8	10	0	[6, 0, 1, 4]	[[3], [7], [7], [4], [4], [7], [9], [4]]	0.0	0.23863636363636365	[4, 1]	0.7613636363636364	[6]	0.45454545454545453	12.0	17	10	30	1078
1078	dvorak_silhouettes	op08n12	1879.0	1879	c#	i	6.0	-4.0	7	-8	6	-16	[1]	[[8, 8]]	1.0	0.2753623188405797	[5, 2]	1.2946859903381642	[]	7.3768115942028984	10.0	15	22	30	1079
1079	grieg_lyric_pieces	op12n01	1890.3354624738975	1867	Eb	I	8.0	-4.0	9	-4	8	-2	[4, 0, 1]	[[-3], [-2], [1], [-3], [1], [1], [-2], [-2], [1], [-3], [1], [1], [-2]]	0.0	0.06976744186046512	[4, 1]	1.0232558139534884	[]	0.20930232558139536	12.0	13	10	31	1080
1080	grieg_lyric_pieces	op12n02	1890.3354624738975	1867	a	i	10.0	-1.0	8	-4	10	0	[-3, 0, 1, 3, 5]	[[3], [4, 0], [4, 0], [3], [4, 0], [4, 0], [3, 4], [4, 0], [6], [8], [4, 0, 3], [3, 3]]	0.0	0.16	[-3, 1]	0.624	[3, 5]	0.232	11.0	12	10	31	1081
1081	grieg_lyric_pieces	op12n03	1890.3354624738975	1867	E	I	5.0	-5.0	8	-4	5	-1	[1]	[[5, 5]]	1.0	0.019417475728155338	[5, 2]	0.17475728155339806	[]	0.0	10.0	12	6	31	1082
1082	grieg_lyric_pieces	op12n04	1890.3354624738975	1867	e	i	6.0	-5.0	6	-4	10	-6	[-3, 0, 1]	[[4, 1, 5, 4], [4, 1, 5, 4]]	0.0	0.6	[-3, 1]	1.0421052631578946	[]	0.6	11.0	10	16	31	1083
1083	grieg_lyric_pieces	op12n05	1890.3354624738975	1867	f#	i	5.0	-5.0	6	-4	5	-4	[1]	[[7]]	1.0	0.5607476635514018	[5, 2]	0.4485981308411215	[]	0.2523364485981308	10.0	10	9	31	1084
1084	grieg_lyric_pieces	op12n06	1890.3354624738975	1867	D	I	3.0	-1.0	5	-4	2	-1	[0, 1]	[[2, 3, 3], [3]]	0.0	0.0	[4, 1]	0.3884297520661157	[]	0.0	4.0	9	3	31	1085
1085	grieg_lyric_pieces	op12n07	1890.3354624738975	1867	e	i	8.0	-4.0	9	-4	6	-3	[-3, 0, 1, 2]	[[5], [4], [4], [5, 1], [6], [4, 1]]	0.0	0.4444444444444444	[-3, 1]	0.6388888888888888	[2]	0.3055555555555556	12.0	13	9	31	1086
1086	grieg_lyric_pieces	op12n08	1890.3354624738975	1867	Eb	I	7.0	-1.0	8	-4	4	0	[4, 0, 1]	[[-3, -3], [-2, -2], [1, 1], [-3, -3]]	0.0	0.15384615384615385	[4, 1]	0.44871794871794873	[]	0.0	8.0	12	4	31	1087
1087	grieg_lyric_pieces	op38n08	1890.3354624738975	1878	bb	i	5.0	-5.0	8	-12	5	-5	[-3, 1]	[[-5, -1], [-5, -1], [-5, -1], [-5, -1]]	0.0	0.328125	[-3, 1]	0.78125	[]	0.25	10.0	20	10	31	1088
1088	grieg_lyric_pieces	op38n01	1890.3354624738975	1883	G	I	6.0	-6.0	7	-9	7	-3	[0, 1, 2, 3, 4, 5]	[[1], [1], [2, 5], [2], [2, 5], [1], [1], [2, 5], [2], [2, 5], [1], [1], [6], [2, 5], [2], [1], [4], [3], [5]]	0.0	0.4714285714285714	[4, 1]	0.5	[2, 3, 5]	0.16428571428571428	12.0	16	10	31	1089
1089	grieg_lyric_pieces	op38n02	1890.3354624738975	1883	e	i	3.0	-4.0	6	-4	6	-4	[-4, -3, 0, 1]	[[4], [5], [5], [4], [5], [5], [4], [5], [1, 5], [4, 0], [1, 5], [4, 0]]	0.0	0.043478260869565216	[-3, 1]	1.065217391304348	[-4]	0.06521739130434782	7.0	10	10	31	1090
1090	grieg_lyric_pieces	op38n03	1890.3354624738975	1883	C	I	7.0	-5.0	10	-7	7	-8	[0, 1, 4]	[[0], [1], [0], [4], [1], [0], [4], [1], [1]]	0.0	0.39080459770114945	[4, 1]	1.0574712643678161	[]	0.45977011494252873	12.0	17	15	31	1091
1091	grieg_lyric_pieces	op38n04	1890.3354624738975	1883	g	i	2.0	-1.0	5	-3	5	-4	[0, 1, -3]	[[2, 2], [1, 2], [2, 2], [-2], [1]]	0.0	0.0	[-3, 1]	0.6666666666666666	[]	0.19047619047619047	3.0	8	9	31	1092
1092	grieg_lyric_pieces	op38n05	1890.3354624738975	1883	G	I	5.0	-1.0	9	-2	5	0	[0, 1, 4]	[[1, 2], [1, 2], [1, 2], [1, 2], [1, 2], [5, 1], [1], [5]]	0.0	0.0	[4, 1]	0.2608695652173913	[]	0.0	6.0	11	5	31	1093
1093	grieg_lyric_pieces	op38n06	1890.3354624738975	1883	a	i	2.0	-4.0	6	-4	7	-3	[1]	[[4]]	1.0	0.0	[5, 2]	1.3461538461538463	[]	0.8653846153846154	6.0	10	10	31	1094
1094	grieg_lyric_pieces	op38n07	1890.3354624738975	1883	e	i	6.0	-3.0	6	-5	6	-4	[-3, 0, 1]	[[4], [5], [5, 4, 1], [5, 4, 1, 5]]	0.0	0.509090909090909	[-3, 1]	0.8727272727272727	[]	0.8	9.0	11	10	31	1095
1095	grieg_lyric_pieces	op43n01	1890.3354624738975	1886	A	I	7.0	-3.0	8	-4	10	-2	[-1, 0, 1, 2, 3, 4, 5, 6, 7, 9]	[[6], [2], [8], [5, 8], [6], [3], [10], [5], [12], [7], [2], [9], [4]]	5.0	0.29411764705882354	[-1, 3, 2]	0.8333333333333334	[0, 1, 4, 6, 7, 9]	1.2843137254901962	10.0	12	12	31	1096
1096	grieg_lyric_pieces	op43n02	1890.3354624738975	1886	b	i	6.0	-4.0	6	-5	4	-4	[-3, 0]	[[5, 2, 5]]	0.0	0.6082474226804123	[-3, 1]	1.443298969072165	[]	0.16494845360824742	10.0	11	8	31	1097
1097	grieg_lyric_pieces	op43n03	1890.3354624738975	1886	F#	I	3.0	-1.0	10	-2	8	-1	[-1, 0, 2, 3, 4]	[[9], [10, 6], [9], [8, 8], [6, 10], [10, 6], [6, 9], [10], [5]]	3.0	0.0	[0, 4]	0.17272727272727273	[-1, 2]	0.10909090909090909	4.0	12	9	31	1098
1098	grieg_lyric_pieces	op43n04	1890.3354624738975	1886	d	i	6.0	-7.0	10	-5	6	-4	[0, 1, -3, -4]	[[2, 3], [-1, -2], [2, 3], [-1, -2], [2, 3], [2, 3], [2, 3]]	0.0	0.19230769230769232	[-3, 1]	2.3461538461538463	[-4]	0.1346153846153846	13.0	15	10	31	1099
1099	grieg_lyric_pieces	op43n05	1890.3354624738975	1886	F	I	9.0	-5.0	10	-4	5	-1	[1, 3, 4, 5, 0]	[[-1, 0], [3], [-1], [-1], [2], [4]]	0.0	0.3302752293577982	[4, 1]	0.7339449541284404	[3, 5]	0.0	14.0	14	6	31	1100
1100	grieg_lyric_pieces	op43n06	1890.3354624738975	1886	F#	I	6.0	-5.0	12	-8	8	-7	[4, 0, 1]	[[6, 10, 7], [6, 10, 7], [6, 10, 7], [6, 10, 7], [6, 10, 7], [6, 10, 7], [6, 10, 7], [6, 10, 7], [6, 10, 7], [6, 10, 7]]	0.0	0.16535433070866143	[4, 1]	1.4251968503937007	[]	0.1968503937007874	11.0	20	15	31	1101
1101	grieg_lyric_pieces	op47n01	1890.3354624738975	1888	e	i	7.0	-3.0	11	-7	10	-4	[-4, -1, 0]	[[3, 4], [4, 0], [3, 4], [3, 4], [4, 0], [3, 4], [4], [3, 4], [4], [4, 0], [3, 4], [3, 4, 4]]	-1.0	0.26582278481012656	[-4, 0]	2.4240506329113924	[]	0.4050632911392405	10.0	18	14	31	1102
1102	grieg_lyric_pieces	op47n02	1890.3354624738975	1888	F	I	6.0	-5.0	10	-5	11	-4	[1, 2, 4, 0]	[[-1], [0, 3], [3], [1], [-1], [1]]	0.0	0.09444444444444444	[4, 1]	1.3722222222222222	[2]	0.8777777777777778	11.0	15	15	31	1103
1103	grieg_lyric_pieces	op47n03	1890.3354624738975	1888	a	i	5.0	-6.0	5	-11	2	-10	[-3, 0, 1, 2]	[[3, 4, 0], [0], [3, 4, 0], [3, 4, 0], [0], [3, 4, 0], [3, 4, 0], [0], [3, 4, 0], [0], [3, 4, 0], [5], [3], [3, 4, 0, 5]]	0.0	0.4782608695652174	[-3, 1]	2.108695652173913	[2]	0.358695652173913	11.0	16	12	31	1104
1104	grieg_lyric_pieces	op47n04	1890.3354624738975	1888	D	I	1.0	0.0	5	-1	8	0	[0, 1, 2, 4, 5, 6]	[[8], [2, 3], [2, 3], [8], [2, 3], [2, 3], [8], [2, 3], [2, 3], [8], [2, 3], [2, 3], [2], [4], [6], [8], [2, 3, 2], [2], [7], [3], [2, 3], [2], [4], [6], [8], [2, 3], [2], [2], [2, 3], [2], [6], [3], [6], [8], [2, 3], [2], [4], [7, 2], [3], [2, 3], [2], [4], [6], [8], [2, 3], [2], [2]]	0.0	0.0	[4, 1]	0.0	[2, 5, 6]	0.7142857142857143	1.0	6	8	31	1105
1105	grieg_lyric_pieces	op47n05	1890.3354624738975	1888	g	i	5.0	-6.0	9	-6	5	-6	[-1, 0, 1, -4]	[[1, 1], [2, 2], [0, 0], [-3, -3], [2, 2]]	0.0	0.32407407407407407	[-3, 1]	1.5740740740740742	[-1, -4]	0.17592592592592593	11.0	15	11	31	1106
1106	grieg_lyric_pieces	op47n06	1890.3354624738975	1888	G	I	9.0	-3.0	6	-2	8	0	[0, 1, 4]	[[1, 2], [1, 2], [1, 2], [1, 2], [1, 2], [5, 1], [2, 5], [1, 2], [5, 1], [2, 5]]	0.0	0.21686746987951808	[4, 1]	0.1927710843373494	[]	0.14457831325301204	12.0	8	8	31	1107
1107	grieg_lyric_pieces	op47n07	1890.3354624738975	1888	b	i	9.0	0.0	12	-4	6	-5	[-3, 0, 1]	[[5], [2, 6], [6], [2, 6], [5]]	0.0	1.2238805970149254	[-3, 1]	4.164179104477612	[]	0.4925373134328358	9.0	16	11	31	1108
1108	grieg_lyric_pieces	op54n01	1890.3354624738975	1891	g	i	8.0	-8.0	11	-12	6	-12	[0, 1, 2, 3, 6, -4, -3]	[[2], [7], [-2], [3, -2], [3], [1], [1, 2, -2, 2], [1, 2, 2], [2], [-3], [2], [7], [-2], [3, -2], [3], [1], [1, 2, -2, 2], [1, 2], [2], [-3], [4]]	0.0	0.3925233644859813	[-3, 1]	2.177570093457944	[2, 3, 6, -4]	0.9065420560747663	16.0	23	18	31	1109
1109	grieg_lyric_pieces	op54n02	1890.3354624738975	1891	C	I	9.0	-4.0	9	-4	7	-5	[0]	[[0], [0]]	0.0	0.16083916083916083	[4, 1]	0.4405594405594406	[]	0.13986013986013987	13.0	13	12	31	1110
1110	grieg_lyric_pieces	op54n03	1890.3354624738975	1891	d	i	5.0	-5.0	9	-10	6	-5	[-1, 0, 1, 2, -3]	[[2], [3], [2], [3], [2], [3], [2], [3], [2], [4], [-1], [1], [2, 3], [3, 2, -1, 2], [2, 2, -1, 2]]	0.0	0.2546816479400749	[-3, 1]	0.8838951310861424	[-1, 2]	0.09363295880149813	10.0	19	11	31	1111
1111	grieg_lyric_pieces	op54n04	1890.3354624738975	1891	C	I	6.0	-5.0	9	-8	8	-2	[0, 4]	[[0], [0, 4], [0, 4]]	0.0	0.2967032967032967	[4, 1]	1.8021978021978022	[]	0.45054945054945056	11.0	17	10	31	1112
1112	grieg_lyric_pieces	op54n05	1890.3354624738975	1891	e	i	10.0	-5.0	7	-8	5	-12	[-4, -3, -1, 0, 1, 2]	[[4], [6], [4], [1], [1], [0], [3], [5], [1], [5], [4], [0], [5], [4], [1], [1], [0], [4], [5], [1], [4]]	0.0	0.5517241379310345	[-3, 1]	1.0775862068965518	[-4, -1, 2]	1.0172413793103448	15.0	15	17	31	1113
1113	grieg_lyric_pieces	op54n06	1890.3354624738975	1891	C	I	4.0	-1.0	14	-2	7	-1	[0, 1]	[[0, 1]]	0.0	0.0	[4, 1]	1.0058479532163742	[]	0.07017543859649122	5.0	16	8	31	1114
1114	grieg_lyric_pieces	op57n01	1890.3354624738975	1893	d	i	10.0	-6.0	10	-10	6	-8	[0, 1, -3]	[[-1, 3], [2, -1]]	0.0	0.6430868167202572	[-3, 1]	1.2990353697749195	[]	1.234726688102894	16.0	20	14	31	1115
1115	grieg_lyric_pieces	op57n02	1890.3354624738975	1893	A	I	9.0	-5.0	9	-6	8	-9	[0, 1, 4]	[[3], [4], [4], [4], [7], [3], [4]]	0.0	0.31666666666666665	[4, 1]	0.6888888888888889	[]	1.2833333333333334	14.0	15	17	31	1116
1116	grieg_lyric_pieces	op57n03	1890.3354624738975	1893	a	i	8.0	-4.0	11	-11	6	-10	[-3]	[[0]]	0.0	0.43010752688172044	[-3, 1]	1.7688172043010753	[]	0.3387096774193548	12.0	22	16	31	1117
1117	grieg_lyric_pieces	op57n04	1890.3354624738975	1893	G	I	5.0	-4.0	9	-7	11	-4	[-1, 0, 1, 2, 5, 7, 9]	[[6], [1], [8], [2, 0, 6], [3], [3], [8], [3], [10]]	1.0	0.09565217391304348	[5, 2, -1]	1.5565217391304347	[0, 7, 9]	1.8347826086956522	9.0	16	15	31	1118
1118	grieg_lyric_pieces	op57n05	1890.3354624738975	1893	C	I	6.0	-4.0	9	-9	9	-2	[1, 4, 6, 9, -1]	[[9], [4], [-1], [6], [1]]	1.0	0.18592964824120603	[5, 2]	1.4924623115577889	[4, 6, 9, -1]	0.47738693467336685	10.0	18	11	31	1119
1119	grieg_lyric_pieces	op57n06	1890.3354624738975	1893	e	i	6.0	-4.0	9	-6	9	-4	[-4, -3, -1, 0, 2]	[[4], [6], [3, 4, 0], [1], [6], [4], [6], [1]]	-1.0	0.2597402597402597	[-4, 0, -3]	0.9805194805194806	[2]	0.2077922077922078	10.0	15	13	31	1120
1120	grieg_lyric_pieces	op62n01	1890.3354624738975	1895	b	i	6.0	-5.0	6	-7	7	-7	[-4, -1, 1, 2, 5]	[[4], [1], [4], [6], [4], [1], [4], [6], [10], [4], [1], [1, 7], [4], [6], [4], [6]]	5.0	0.8285714285714286	[2, -1, -4]	0.7857142857142857	[1]	0.8857142857142857	11.0	13	14	31	1121
1121	grieg_lyric_pieces	op62n02	1890.3354624738975	1895	G	I	5.0	-6.0	9	-8	9	-4	[1]	[[2]]	1.0	0.1419753086419753	[5, 2]	1.0	[]	0.2345679012345679	11.0	17	13	31	1122
1122	grieg_lyric_pieces	op62n03	1890.3354624738975	1895	A	I	5.0	-1.0	6	-2	7	-2	[0]	[[3]]	0.0	0.0	[4, 1]	0.15053763440860216	[]	0.12903225806451613	6.0	8	9	31	1123
1123	grieg_lyric_pieces	op62n04	1890.3354624738975	1895	b	i	11.0	-8.0	11	-9	7	-11	[-4, -3, -2, -1, 0, 1, 2]	[[5], [6, 5], [1, 2], [6, 7], [1, 4], [6, 2], [1, 6], [6, 4], [1, 1], [5, 6, 2, 6], [5], [6, 5], [1, 2], [6, 7], [1, 4], [6, 2], [1, 6], [6, 4], [1, 1], [5, 6, 2, 6], [5], [6, 1], [1, 5], [6, 6], [1, 3], [6, 4], [1, 1], [6, 2], [1, 6]]	0.0	0.7938144329896907	[-3, 1]	2.1649484536082473	[-4, -2, -1, 2]	2.11340206185567	19.0	20	18	31	1124
1124	grieg_lyric_pieces	op62n05	1890.3354624738975	1895	A	I	5.0	-3.0	12	-4	5	-10	[0, 1, 3, 4, 5]	[[3, 4], [6], [7], [4], [6], [7], [3, 4, 6], [6, 8], [7, 3], [4], [7], [6], [7], [3, 4, 6], [6, 8], [7, 3], [4], [4], [6], [7], [3, 4], [4], [6], [7], [7], [4], [3], [6], [7], [8], [3, 4], [8], [6], [6], [7], [4], [6], [6], [7]]	0.0	0.3111111111111111	[4, 1, 3]	2.0444444444444443	[5]	6.133333333333334	8.0	16	15	31	1125
1125	grieg_lyric_pieces	op62n06	1890.3354624738975	1895	E	I	5.0	-5.0	7	-7	5	-4	[0, 1, 3, 4, 5]	[[4], [5], [5], [4], [5], [5], [4], [4, 5], [5], [8, 7], [9], [4, 5], [5, 5, 8]]	0.0	0.7572254335260116	[4, 1]	1.0635838150289016	[3, 5]	0.12716763005780346	10.0	14	9	31	1126
1126	grieg_lyric_pieces	op65n01	1890.3354624738975	1896	d	i	5.0	-5.0	6	-7	6	-5	[0, 1, 2, 6, -3]	[[3], [8], [3], [4], [-1], [3], [3], [3, 2, -1, 3, -1], [2]]	0.0	0.1507537688442211	[-3, 1]	0.7587939698492462	[2, 6]	0.2613065326633166	10.0	13	11	31	1127
1127	grieg_lyric_pieces	op65n02	1890.3354624738975	1896	A	I	7.0	-2.0	6	-5	5	0	[1]	[[4]]	1.0	0.23622047244094488	[5, 2]	0.5196850393700787	[]	0.015748031496062992	9.0	11	5	31	1128
1128	grieg_lyric_pieces	op65n03	1890.3354624738975	1896	b	i	6.0	-4.0	6	-6	6	-8	[6, -4, -2, 1]	[[3], [3], [1], [6], [11], [1], [6]]	1.0	0.22988505747126436	[-2, 2]	0.47126436781609193	[6, -4]	0.632183908045977	10.0	12	14	31	1129
1129	grieg_lyric_pieces	op65n04	1890.3354624738975	1896	A	I	6.0	-5.0	10	-7	9	-13	[-1, 1, 2, 3, 5]	[[6], [5], [8, 2], [4, 8, 2]]	1.0	0.5803571428571429	[2, -1, 5, 3]	2.1339285714285716	[]	4.482142857142857	11.0	17	22	31	1130
1130	grieg_lyric_pieces	op65n05	1890.3354624738975	1896	c	i	6.0	-4.0	7	-5	2	-5	[0, 1, 2, -3]	[[0, 1, 0], [-3], [2], [-3]]	0.0	0.12903225806451613	[-3, 1]	0.9193548387096774	[2]	0.03225806451612903	10.0	12	7	31	1131
1131	grieg_lyric_pieces	op65n06	1890.3354624738975	1896	D	I	5.0	-2.0	9	-4	12	-7	[0, 1, 2, 3, 4]	[[2, 3], [2, 3], [2, 3], [2, 3], [2, 3], [2, 3], [2, 3], [2, 3], [2, 3], [2, 3], [2, 3], [2, 3], [3], [5], [3], [2, 3, 6], [6], [3], [2, 3, 6, 2], [2, 3, 6, 6], [2, 3, 6], [4], [2], [2, 3, 6, 6], [2, 3, 6, 3]]	0.0	0.009433962264150943	[4, 1]	0.25943396226415094	[2, 3]	2.7547169811320753	7.0	13	19	31	1132
1132	grieg_lyric_pieces	op68n01	1890.3354624738975	1899	C	I	9.0	-1.0	9	-1	5	0	[0, 1, 4]	[[0, 4, 1]]	0.0	0.06451612903225806	[4, 1]	0.1032258064516129	[]	0.0	10.0	10	5	31	1133
1133	grieg_lyric_pieces	op68n02	1890.3354624738975	1899	G	I	5.0	-1.0	8	-1	5	-1	[0, 5]	[[1], [6]]	0.0	0.0	[4, 1]	0.2810810810810811	[5]	0.0	6.0	9	6	31	1134
1134	grieg_lyric_pieces	op68n03	1890.3354624738975	1899	D	I	7.0	-5.0	10	-9	11	-14	[0, 1, 4]	[[6], [3], [6], [3], [6], [3], [6], [3], [6], [3], [6], [2], [3]]	0.0	0.22388059701492538	[4, 1]	1.328358208955224	[]	5.8283582089552235	12.0	19	25	31	1135
1135	grieg_lyric_pieces	op68n04	1890.3354624738975	1899	e	i	6.0	-8.0	7	-8	6	-9	[1]	[[5], [5]]	1.0	0.2	[5, 2]	1.5058823529411764	[]	0.2823529411764706	14.0	15	15	31	1136
1136	grieg_lyric_pieces	op68n05	1890.3354624738975	1899	E	I	6.0	-4.0	13	-6	6	-1	[4, 0, 1, 3]	[[4], [5, 8], [5], [7]]	0.0	0.054945054945054944	[4, 1]	0.37362637362637363	[3]	0.02197802197802198	10.0	19	7	31	1137
1137	grieg_lyric_pieces	op68n06	1890.3354624738975	1899	g	i	17.0	-5.0	17	-9	14	-5	[-1, 1, -4]	[[2, 2], [-3, -3], [2, 2], [0, 0]]	1.0	1.565	[5, 2]	5.185	[-1, -4]	2.25	22.0	26	19	31	1138
1138	grieg_lyric_pieces	op71n01	1890.3354624738975	1901	e	i	5.0	-5.0	7	-5	4	-8	[1]	[[5]]	1.0	0.19886363636363635	[5, 2]	0.8806818181818182	[]	0.19318181818181818	10.0	12	12	31	1139
1139	grieg_lyric_pieces	op71n02	1890.3354624738975	1901	Db	I	5.0	-5.0	9	-9	13	-1	[0, 1, 4]	[[-5, -4, -1, -1]]	0.0	0.5233644859813084	[4, 1]	2.869158878504673	[]	2.5233644859813085	10.0	18	14	31	1140
1140	grieg_lyric_pieces	op71n03	1890.3354624738975	1901	eb	i	5.0	-10.0	8	-16	12	-7	[-3, 0, 1, 2]	[[-3], [-2], [-3], [-2], [-3], [-2], [-3], [-2], [-3], [-1], [-3], [-6, -2], [-1], [-2], [-3], [-1], [-3], [-6, -2], [-1], [-2], [-3], [-1], [-3, -6, -2], [-2, -3, -6], [-3, -3, -6], [-2, -6, -2]]	0.0	0.7605633802816901	[-3, 1]	1.676056338028169	[2]	2.436619718309859	15.0	24	19	31	1141
1141	grieg_lyric_pieces	op71n04	1890.3354624738975	1901	B	I	6.0	-6.0	8	-5	7	-6	[3, -1, 2]	[[7, 4, 8, 7, 8]]	2.0	0.19540229885057472	[-1, 3]	0.5287356321839081	[]	0.1724137931034483	12.0	13	13	31	1142
1142	grieg_lyric_pieces	op71n05	1890.3354624738975	1901	C	I	8.0	-4.0	10	-5	5	-4	[1, 2, 3, 5, -1]	[[5, -1, 3], [1, 2], [5, -1, 3], [1, 2]]	1.0	0.16447368421052633	[5, 2, -1, 3]	0.3092105263157895	[]	0.07236842105263158	12.0	15	9	31	1143
1143	grieg_lyric_pieces	op71n06	1890.3354624738975	1901	e	i	5.0	-5.0	12	-10	8	-7	[-3, 1]	[[1, 5]]	-3.0	0.2595419847328244	[1, -2]	2.0	[]	0.6717557251908397	10.0	22	15	31	1144
1144	grieg_lyric_pieces	op71n07	1890.3354624738975	1901	Eb	I	8.0	-4.0	9	-8	13	-3	[4]	[[1]]	0.0	0.21621621621621623	[4, 1]	1.0675675675675675	[]	0.9324324324324325	12.0	17	16	31	1145
